,State,Year,Debt at end of fiscal year,Capital outlay,Expenditure,General expenditure,General revenue,Insurance trust  revenue,Intergovernmental,License tax,Revenue,Selective sales tax,Tax,Correction,Education,Financial Aid,Health,Insurance benefits and repayments,Interest on debt,Interest on general debt,Intergovernmental.1,Miscellaneous general revenue,Natural Resources,Other taxes,Police protection,Transportation,Utilities,Welfare,Parks Total Expenditure
891,TEXAS,2001,16815848,5457153,64685858,58183264,60596395,4928850,18733876,3751486,65525245,8596676,29422936,3074359,24804955,177544715,1725889,6502594,1014301,1014301,20975970,6575077,690462,2367150,337456,4875993,33279322,13254594,106724
892,TEXAS,2002,20424298,5738932,70036258,61532766,61979817,-1592912,21384628,3777969,60386905,9017620,28662395,3157124,25763230,173993741,1818755,8503492,904260,904260,20463277,5990452,687014,1307302,395399,5026554,36807224,15270585,125784
893,TEXAS,2003,14616237,6858775,76386043,66803548,66457732,16163596,24349595,3980083,82621328,9013791,29098584,3201068,26995012,183090617,1401878,9582495,951418,951418,22084790,6687735,789999,1757566,430531,5265805,40150860,18498427,114090
894,TEXAS,2004,23326277,7429464,77163705,67486166,71487225,19002530,25639654,4083148,90489755,9160557,30751860,2972593,27312446,193476682,1302365,9667420,1016060,1016060,21665379,8068315,893598,2047934,465109,5828707,40537069,18613103,120673
895,TEXAS,2012,45626393,7715992,125554913,108212295,104537651,18679564,34559038,3207435,123217215,11973563,47991110,3628634,48793043,212619391,2578433,17324350,1315997,1315997,33850019,10118529,969022,3807555,828694,6773001,66852204,31313886,233398
896,TEXAS,2013,39624672,8016478,123646575,107546862,110376793,28551209,34345000,3347303,138928002,12745360,51801010,3705980,47290662,216228545,2668350,16084084,1322934,1322934,31801810,11622851,849033,4799751,862631,7517302,67722503,30957035,200153
897,TEXAS,2014,41855106,9266195,130357427,114537690,117620155,36544275,36176775,3499902,154164430,13296335,55146619,3824686,50580714,215101736,2752635,15801147,1202635,1202635,32989403,13036298,869351,6014350,929541,8157520,71853128,33100374,216591
898,TEXAS,2015,48038004,9184944,136514037,119937919,120496914,13156286,39734473,3426885,133653200,13989995,55086438,3848272,51934894,217435646,2509135,16569896,1204811,1204811,34732282,11474365,905280,4005371,1000389,8239725,75885966,36204845,207078
899,TEXAS,2016,49357183,11015172,144881577,126978413,122375878,21037036,43739377,3414335,143412914,14239389,52132817,4093657,53739860,259235879,2659451,17899313,1219575,1219575,36861217,11453525,779991,2347708,1136398,9319669,79246362,38515510,243623
900,TEXAS,2017,50944600,11111717,146454872,128895919,127710908,38514729,44657709,3432901,166225637,14407208,53612926,4219031,55595774,379492303,3203456,17555298,1304988,1304988,34674755,13507833,818296,3282673,1232165,10039603,82176777,38272567,256743
901,TEXAS,2018,51518711,18343397,156921554,139096223,138316877,37033604,47201933,3635024,175350481,15332333,60328843,4052989,56461040,418160427,3165677,17767328,1681348,1681348,36983243,14369757,799368,5231610,1279130,16060960,83899247,39395180,289218
902,TEXAS,2019,53794343,19800104,163424749,145442206,146325437,22433855,50030708,3659169,168759292,15782342,63330294,4090182,58083035,434769113,3149954,17921025,1842390,1842390,37234181,15386306,829748,5765731,1137981,17751237,88006209,41491286,264584
903,UTAH,1992,2153233,349000,4480789,4057498,4060030,787221,1150310,82054,4916596,215520,1987793,96951,1950521,7577147,110084,370831,150072,150072,1346152,295453,92095,30022,32865,324258,2333785,667637,22868
904,UTAH,1993,2192941,417119,4833722,4370101,4437144,838903,1255283,79096,5347950,284394,2211541,105777,2076472,7951755,122069,409393,143028,143028,1424713,299360,98394,27890,37336,360270,2511368,741693,35574
905,UTAH,1994,2102833,453641,5132453,4689087,4808737,1022961,1355119,81743,5907198,272594,2415880,114362,2251246,8639213,146947,386372,127660,127660,1536077,299825,103053,27061,38108,367109,2716759,821006,28492
906,UTAH,1995,2061145,564291,5780232,5289141,5303764,940702,1498486,99123,6324604,292021,2675502,144326,2482814,10929378,140097,430964,119228,119228,1848725,318193,112784,46360,36543,353984,3087839,923723,40244
907,UTAH,1996,2464177,635015,6171775,5662759,5822563,854033,1757090,90077,6764359,300386,2905128,157607,2751366,11625443,158471,443392,128397,128397,1898580,334551,133280,28684,43574,356766,3283202,952023,34903
908,UTAH,1997,2450730,815931,6817750,6285397,5903010,1724717,1592311,90381,7723664,314685,3010696,175358,3025148,12701509,172481,460768,129698,129698,2011330,408401,166595,35419,57567,583568,3574290,989944,31119
909,UTAH,1998,3435168,1187032,7470282,6926890,6627390,2031771,1689850,120317,8762037,460776,3500583,187668,3179399,14529473,183665,466675,160620,160620,2028449,501561,132780,48426,61277,934933,3772561,1041917,25624
910,UTAH,1999,3780895,812098,7809598,7214444,7043115,1590997,1827037,138113,8742192,475269,3653782,217280,3394755,16063969,191247,514588,178734,178734,2081516,513348,145927,22751,68621,602638,4161576,1303188,23952
911,UTAH,2000,3885417,909509,8591768,7956320,7696937,2413842,1889150,138111,10227355,500857,3978697,245401,3590583,17819872,208731,548253,185078,185078,2270002,679475,140972,91248,74401,902063,4643694,1464221,29809
912,UTAH,2001,4022974,892836,9253469,8488561,8171229,837500,2064525,143276,9131656,499675,4072968,265689,3967659,18302253,277794,673481,195527,195527,2459358,728306,153137,81870,77926,883759,5194049,1434414,25159
913,UTAH,2002,4729182,965358,10107055,9142538,8623370,-287601,2278767,147640,8467827,522769,3925382,267607,4327496,18156393,239515,866014,187591,187591,2555303,743811,178944,38396,103937,856014,5662686,1580580,59692
914,UTAH,2003,5064112,842179,10252051,9176425,8758929,2641661,2493503,148835,11534161,528507,3954815,261283,4189768,17193701,247222,975820,190363,190363,2523886,547214,189195,70766,82771,771231,5803927,1758344,36732
915,UTAH,2004,4962141,1001804,10794264,9752869,9560033,3465958,2877849,156999,13167850,581338,4195962,275912,4335952,19803812,304254,937202,186288,186288,2546286,632694,172767,59683,114615,817113,6224862,1992986,41745
916,UTAH,2012,7067149,2324549,17391588,15501352,14260207,1154983,4495637,255679,15684828,865093,5809955,314368,6727540,21166047,221117,1695318,284285,284285,3667007,960767,160785,107075,147441,1739264,9160478,3063048,170118
917,UTAH,2013,7049552,1657472,17134159,15267982,14818548,3683319,4263021,259735,18792624,855746,6294473,324110,6796347,22027030,235880,1659752,270180,270180,3803086,1032748,189967,112050,151693,1196096,9582282,3194393,38949
918,UTAH,2014,7327147,1399708,17660633,15631520,15054906,3926834,4220998,276824,19291968,858745,6312489,341387,7014551,25343776,262638,1809793,262607,262607,3949643,1092413,197930,155743,153979,1038225,10064022,3316258,45227
919,UTAH,2015,7479978,1521056,18360434,16423836,15860995,2614643,4238358,280021,18810478,883823,6703356,342133,7444709,24791235,254522,1696444,237079,237079,4121765,1161786,188640,130212,144063,1078461,10678775,3428679,43128
920,UTAH,2016,7014839,1848989,19641412,17579252,16480269,1363674,4261319,290426,18205142,948148,7082961,357268,8144061,27192056,271531,1804500,239725,239725,4250243,1094251,202316,52823,154249,1048634,11320732,3602758,48404
921,UTAH,2017,7439399,1805641,20376858,18418198,17936612,4070771,4505345,323896,22387927,1017609,7882783,372616,8444264,40387595,335385,1683690,236315,236315,4338445,1182786,213338,29589,150315,1211388,12027160,3798664,53370
922,UTAH,2018,7364240,2083178,21675691,19646418,20027791,5842842,4695609,347888,26274300,1116797,9414073,379926,9029569,44301702,341573,1742449,223770,223770,4796476,1350271,241862,42332,159512,1374557,12619709,3926701,55646
923,UTAH,2019,6895064,2222355,22450665,20307204,21281112,1330714,4779392,363319,23038414,1224694,9968215,368934,9108339,44076009,367289,1838682,223666,223666,4914223,1459809,247720,46449,173039,1461572,13090327,4151848,58889
924,VERMONT,1992,1542571,107501,1844978,1693975,1703798,168308,509744,58664,1900972,210693,765972,33664,562724,2363268,42225,122449,113052,113052,480979,207891,55682,37201,27325,176313,1092944,380804,8745
925,VERMONT,1993,1418969,124131,1849412,1696410,1741693,182197,563180,61224,1952812,213196,792812,41809,572086,2313647,36007,123461,102797,102797,464831,159968,45271,38688,26705,184717,1093706,404600,9900
926,VERMONT,1994,1569887,139770,1912903,1770242,1781957,216769,619218,68174,2026361,224487,832515,30243,569230,2566688,50889,115526,92644,92644,468142,156872,50769,42840,24858,194577,1162259,454343,8355
927,VERMONT,1995,1667649,113745,2013565,1854226,1869415,176297,633266,64558,2073665,220729,801376,41159,610672,2684636,48071,131906,100257,100257,483684,192269,54308,43888,27078,157005,1258915,510788,8831
928,VERMONT,1996,1717898,113882,2061085,1917761,1950265,168340,650350,71538,2146205,221319,841029,43087,622929,2831000,51296,116305,105021,105021,486486,172830,52923,39908,34062,188676,1315616,516204,9201
929,VERMONT,1997,2037435,109952,2123269,1970740,2052541,289965,666942,67621,2369972,225431,899161,43703,644872,3762319,49852,124882,111735,111735,490528,189611,62352,53806,30086,190741,1373997,522923,12005
930,VERMONT,1998,2109788,129860,2295310,2154062,2196423,148289,729547,65560,2372580,229511,957656,39099,679263,4366121,58618,110929,121907,121907,569544,202726,64189,56582,32053,220338,1486838,565386,8958
931,VERMONT,1999,2116444,144369,2602588,2456395,2730267,295377,832679,65406,3054762,241534,1388345,38993,1050155,4381183,50557,115484,120301,120301,874431,212457,59504,442624,24491,239342,1421638,558985,7277
932,VERMONT,2000,2165158,155960,3219388,3067606,2943411,319521,918135,68323,3291896,268204,1483155,66127,1333972,4639289,72551,119705,124137,124137,1176966,247543,93523,454773,38002,236489,1782863,709546,6776
933,VERMONT,2001,2325609,175649,3370929,3200408,3106668,3568,976421,77812,3143100,315307,1552739,71988,1315939,4775776,77440,134917,124945,124945,1158221,264928,82291,417294,43112,256299,1918891,763765,13572
934,VERMONT,2002,2465782,210890,3511510,3291008,3229227,-2576,1086896,73954,3259608,354956,1518479,79771,1340246,4991990,72310,174766,134013,134013,1185107,300085,68102,429682,50868,296473,1960732,766092,15008
935,VERMONT,2003,2532071,180957,3858957,3593817,3352248,252148,1152305,102721,3639339,326635,1558712,81767,1442926,5032988,78710,221769,141884,141884,1199378,295990,92995,455545,59903,300353,2260239,913772,11860
936,VERMONT,2004,2537139,155818,3913616,3676138,3794824,472487,1314916,98758,4302590,430637,1766719,93827,1482438,5361485,92467,199843,139061,139061,1263831,347269,84449,488321,69078,253779,2313956,1015398,12714
937,VERMONT,2012,3390961,261390,6034907,5607472,5454129,268441,1898357,101161,5771566,626218,2731036,127503,2371702,4107547,241231,376754,125143,125143,1926314,268611,79821,966543,82471,532185,3503637,1482603,19110
938,VERMONT,2013,3330238,215234,6103135,5692727,5643515,632860,1896653,106509,6327325,635953,2850183,135128,2449497,5353444,285619,358256,94202,94202,1888684,326920,80315,991786,86461,431659,3657429,1618446,18224
939,VERMONT,2014,3291205,233524,6467887,5980637,5811876,648783,1971813,109996,6513668,660419,2962531,139668,2542344,5488458,316587,432203,89568,89568,1938179,295939,97804,1056518,92022,452916,3877058,1720141,18013
940,VERMONT,2015,3388764,282154,6585027,6166657,6084121,224734,2156853,111527,6363175,659521,3043152,145129,2596210,6347430,334625,361134,109971,109971,1982194,282937,102802,1083484,99220,476237,3944488,1750376,18877
941,VERMONT,2016,3493223,342985,6840342,6402560,6201155,304878,2179789,117328,6567959,659892,3117428,139123,2769104,5854584,338145,378097,102703,102703,2052844,267758,99072,1108958,83029,422493,4073030,1858243,23503
942,VERMONT,2017,3502960,337625,6843630,6395394,6075793,893072,1976513,127049,7032991,682699,3157314,143892,2764476,9148084,358007,387467,101073,101073,2110595,280690,105672,1116880,85713,427738,4054568,1824136,20683
943,VERMONT,2018,3580807,330129,6951149,6476775,6339130,746512,2091212,126404,7159827,697630,3284231,144869,2799803,9836406,376219,403637,102914,102914,2147309,319727,110756,1132357,86944,448663,4095982,1804045,21688
944,VERMONT,2019,3490331,286604,6955406,6451859,6443210,698252,2008232,126071,7221076,711104,3428588,145208,2822685,10085030,389462,426426,64825,64825,2103137,352313,114054,1168642,95531,443752,4124797,1860780,23325
945,VIRGINIA,1992,7402641,1113277,13920647,12694076,13086581,1946725,2725900,390242,15291517,1286863,7025345,579591,4930767,23002551,464732,1014322,478499,478499,4144201,1325324,163418,182950,258671,1521447,7268259,2105413,44748
946,VIRGINIA,1993,7438406,1026494,14721062,13398381,13972671,2080931,2883041,409892,16307099,1347130,7571798,642137,5265246,25037639,473415,1107921,468999,468999,4418748,1362124,163660,198845,265394,1380737,7766297,2459713,44223
947,VIRGINIA,1994,7912014,1140287,15522755,14263339,14816948,2232307,3091748,413997,17295379,1472531,8037069,684093,5564861,27237119,514780,1048171,475815,475815,4562488,1406209,172587,251410,280759,1639221,8362736,2543201,61046
948,VIRGINIA,1995,8716051,1449166,17040384,15663812,16250572,2494103,3474279,429699,18992594,1524568,8783939,778486,5979289,29450229,544456,1165928,510630,510630,5103401,1604893,137945,225672,289108,1983212,8912797,2804336,64546
949,VIRGINIA,1996,8792968,1521411,17832931,16422524,16731200,3206470,3514798,418817,20186626,1593189,8900413,808911,6430222,32069895,522502,1192244,549920,549920,5356142,1719610,137836,228872,312921,2010700,9131253,2916450,69229
950,VIRGINIA,1997,9940870,1592604,19286506,17806854,18089498,5974670,3544685,430751,24322031,1647597,9627591,823949,7047584,43552518,540595,1249134,598667,598667,6302539,2112053,140872,277353,326050,2140430,9811241,3233825,50675
951,VIRGINIA,1998,10828138,1780894,20529276,19036655,19267867,6391886,3780977,455443,25918315,1686240,10542966,933078,7489643,49516166,535124,1250201,658677,658677,6737711,1998021,148678,325135,348330,2231629,10470565,3420433,55796
952,VIRGINIA,1999,11876744,1846056,22739177,21155130,20866553,4998487,4046733,481634,26138391,1791501,11562735,1046241,8239358,54755153,581676,1330198,859904,859904,7956658,2149380,166641,392834,379935,2395172,11444089,3632952,63962
953,VIRGINIA,2000,12010623,1762135,24313963,22608544,22714771,6394897,4466096,513765,29408963,1880149,12648035,1123734,8718796,59201222,642384,1436140,791644,791644,8893968,2384530,182870,387373,511285,2354282,12377267,4022306,76528
954,VIRGINIA,2001,12963092,1955676,26786593,24869440,24193607,-1752840,4857443,535503,22760130,1933143,13085329,1247296,9385965,56050362,706790,1603291,848467,848467,9921323,2727488,216844,383773,544706,2616685,13629113,4401313,120544
955,VIRGINIA,2002,13785231,2328934,28044327,25545848,24842981,-1604273,5531423,542724,23576891,1982769,12781149,1243090,9848113,52485583,726489,2178370,721485,721485,10726809,2827304,185871,436805,547206,2822839,14020909,4199553,76498
956,VIRGINIA,2003,13530190,1672483,29129136,26289267,25528061,2289698,5679471,588665,28185448,2070831,12969177,1194241,9776565,51815341,682070,2504410,647384,647384,10766225,2803379,175851,513340,552064,2588474,14973244,5234986,76086
957,VIRGINIA,2004,15394563,1772815,30352413,27600694,27888052,7360512,6237933,613910,35656138,2234662,14233065,1215898,10308063,58713423,724350,2383042,721935,721935,11591812,2944884,181365,562902,549489,2477512,15583821,5618854,77446
958,VIRGINIA,2012,27785849,3537360,46759952,41645194,39439029,3089011,9784138,777187,43137518,2373234,18144897,1678143,15063078,54532492,991692,4625606,1124738,1124738,13895216,3904975,685750,452195,537402,3875133,24277675,9223748,190391
959,VIRGINIA,2013,28022656,3059704,47614065,42529852,41140409,9923350,9959041,806572,51700412,2484277,19186853,1706864,15214402,60037063,1283451,4570249,1159003,1159003,13432395,3855918,248919,514754,559409,3912825,25953846,9855058,118354
960,VIRGINIA,2014,27739117,2674499,48941622,43709646,41449711,11183787,10027820,795515,53302158,2478539,18930418,1740391,15082735,62215977,1287986,4692511,1122572,1122572,13934681,3855736,251764,472375,575743,4384124,26995082,10221303,122433
961,VIRGINIA,2015,28231613,3437552,50181974,44870128,44283149,6358381,9992812,829279,51345671,2701872,20536885,1453297,15981360,76218610,1215670,4675984,1066388,1066388,13628235,4253743,272858,490723,426084,5139780,28210352,9986797,122238
962,VIRGINIA,2016,28628254,3610808,52321827,46727227,45534176,5493767,10127264,826306,51765186,2948184,21213280,1499921,16058379,76907263,1240743,4870598,1087095,1087095,13588777,4351195,267640,516388,435079,5669483,29937259,10667685,130365
963,VIRGINIA,2017,27825929,3231507,53523906,47866338,47234152,11325732,10699848,856649,59338922,2945964,22202326,1538611,16598849,105781654,1562301,4887521,1114484,1114484,14547588,4138682,320050,549732,670451,4847656,31095879,11120028,165607
964,VIRGINIA,2018,29074498,3848602,56419046,50572347,50877881,5648238,10957750,878751,57339098,3006106,23484945,1586514,17421907,113288030,1587891,5081246,1162211,1162211,14871445,4937795,303842,555789,713547,5422205,32779308,11684097,161630
965,VIRGINIA,2019,29111196,3997172,59317111,53170303,55523472,9542011,12218425,897002,65939302,3138020,26285898,1627430,18236521,115541749,1696816,5273851,1168539,1168539,15356762,5363582,307419,997258,731010,5318078,34801838,13263092,180569
